#,Time,Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Source Port,Destination Port,Length,TTL,TCP Flags,UDP Length,UDP Checksum,HTTP Method,HTTP Host,HTTP Path,HTTP Status,DNS ID,DNS QR,DNS Opcode,DNS QName,DNS QType,DNS AnsName,DNS AnsRData,DNS AnsType,ICMP Type,ICMP Code,ARP Opcode,ARP HW Src,ARP IP Src,ARP HW Dst,ARP IP Dst,DHCP Msg Type,SNMP Community,SNMP PDU Type,SNMP ReqID,SNMP OID,SNMP Value,TLS Content Type,TLS Version,TLS Handshake Type
366,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x694f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x3e41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x4fa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xc1ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,76,128,,42,0xf925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x556c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xe8b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xb74d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xa37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xeb81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x81b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdc27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x28e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x719b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9f9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x8321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf1dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,78,128,,44,0xf927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,78,128,,44,0xf927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x3abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x83f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf1aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xc09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x7bc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x190d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x98a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xb51b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x3e9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdb26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xec50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdf6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x58ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xd78b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xae2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xa670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xc6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xd0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x187f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x69cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x37d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x8bb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xedc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x1bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xd5dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x66b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x855e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xca60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xce9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xd59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x338d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x1f3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x7070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf05f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x7762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x30d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xd8f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x2e90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf0f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf7dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x581c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x17cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x1e0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xb66f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x5b73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x5bd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xa071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xaeea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,80,128,,46,0xf929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdbd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xaccd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xfdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x25fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x82d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x6be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xb07d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdcbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xeb55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x75eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,82,128,,48,0xf92b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x252b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x92d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xf0ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x65c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,82,128,,48,0xf92b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9ad7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xc607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xdb65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x4c1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,82,128,,48,0xf92b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x9163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xc213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xa9d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,84,128,,50,0xf92d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0xe699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x8466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,89,128,,55,0xf932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2025-05-13 23:23:45,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,172.217.138.70,192.168.1.34,UDP,443,54438,1292,58,,1258,0x31b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,84,128,,50,0xf92d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,84,128,,50,0xf92d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,86,128,,52,0xf92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,86,128,,52,0xf92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,86,128,,52,0xf92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2025-05-13 23:23:45,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.34,172.217.138.70,UDP,54438,443,86,128,,52,0xf92f,,,,,,,,,,,,,,,,,,,,,,,,,,,,
